OID_,WKR_NR,WKR_NAME,AGS,GEN,AREA,PERCENTAGE
20,4,Rendsburg-Eckernförde,01057,Plön,2617330.887844739947468,0.121342724553615
21,4,Rendsburg-Eckernförde,01058,Rendsburg-Eckernförde,2141701548.016879796981812,99.291955107388901
22,4,Rendsburg-Eckernförde,01059,Schleswig-Flensburg,5308622.687238415703177,0.246114369217979
23,4,Rendsburg-Eckernförde,01060,Segeberg,85152.342347800746211,0.003947768801641
24,4,Rendsburg-Eckernförde,01061,Steinburg,2810264.497342329937965,0.130287367335742
25,5,Kiel,01002,Kiel,115989881.114006802439690,80.275668831390448
26,5,Kiel,01057,Plön,2382110.286081509198993,1.648639472760317
27,5,Kiel,01058,Rendsburg-Eckernförde,26037206.000020559877157,18.020141982022761
28,6,Plön - Neumünster,01002,Kiel,698404.165937251993455,0.053720975169207
29,6,Plön - Neumünster,01004,Neumünster,70944796.812015131115913,5.457046011184811
30,6,Plön - Neumünster,01055,Ostholstein,8231284.364930697716773,0.633147172576941
31,6,Plön - Neumünster,01057,Plön,1067937772.175503134727478,82.145355568302037
32,6,Plön - Neumünster,01058,Rendsburg-Eckernförde,3257914.855433325748891,0.250597535908528
33,6,Plön - Neumünster,01060,Segeberg,147351051.475800484418869,11.334185223344289
34,7,Pinneberg,01056,Pinneberg,655213898.904433369636536,99.052811201697693
35,7,Pinneberg,01060,Segeberg,2417434.181516128126532,0.365458748623361
36,7,Pinneberg,01061,Steinburg,1399909.762834529159591,0.211633174554631
37,7,Pinneberg,02000,Hamburg,1543399.199840476969257,0.233325376348508
38,7,Pinneberg,03359,Stade,600659.424741528811865,0.090805467794451
39,8,Segeberg - Stormarn-Nord,01053,Herzogtum Lauenburg,746909.511716841952875,0.056123261993857
40,8,Segeberg - Stormarn-Nord,01055,Ostholstein,5309148.859984273090959,0.398932866376786
41,8,Segeberg - Stormarn-Nord,01056,Pinneberg,1852453.015887947985902,0.139194513272451
42,8,Segeberg - Stormarn-Nord,01057,Plön,663604.741047692252323,0.049863687846975
43,8,Segeberg - Stormarn-Nord,01060,Segeberg,978052663.816381216049194,73.491507383516080
44,8,Segeberg - Stormarn-Nord,01062,Stormarn,342029581.062961041927338,25.700323113468432
45,8,Segeberg - Stormarn-Nord,02000,Hamburg,2183307.750737387686968,0.164055151240740
46,9,Ostholstein,01003,Lübeck,1882946.410008192993701,0.123909201878142
47,9,Ostholstein,01053,Herzogtum Lauenburg,970987.186118480982259,0.063896798457116
48,9,Ostholstein,01055,Ostholstein,1363080188.410370826721191,89.698876900645104
49,9,Ostholstein,01057,Plön,3952604.727910558227450,0.260105170583711
50,9,Ostholstein,01060,Segeberg,4484279.850148982368410,0.295092592267550
51,9,Ostholstein,01062,Stormarn,137036462.026280999183655,9.017823634081502
52,10,Herzogtum Lauenburg - Stormarn-Süd,01003,Lübeck,8943.476588533463655,0.000663151215993
53,10,Herzogtum Lauenburg - Stormarn-Süd,01053,Herzogtum Lauenburg,1061694279.716295242309570,78.723731832530859
54,10,Herzogtum Lauenburg - Stormarn-Süd,01062,Stormarn,277145921.631797671318054,20.550135410780797
55,10,Herzogtum Lauenburg - Stormarn-Süd,02000,Hamburg,2629165.899944629985839,0.194950425188110
56,10,Herzogtum Lauenburg - Stormarn-Süd,03353,Harburg,385635.083412078674883,0.028594514891670
57,10,Herzogtum Lauenburg - Stormarn-Süd,03355,Lüneburg,456744.091986466257367,0.033867187664648
58,10,Herzogtum Lauenburg - Stormarn-Süd,13074,Nordwestmecklenburg,2284437.232693461235613,0.169389086416539
59,10,Herzogtum Lauenburg - Stormarn-Süd,13076,Ludwigslust-Parchim,4027940.008133652154356,0.298668340873579
60,11,Lübeck,01003,Lübeck,204649373.721924334764481,50.083287137790144
61,11,Lübeck,01053,Herzogtum Lauenburg,193093731.061254799365997,47.255305996629154
62,11,Lübeck,01055,Ostholstein,3659910.860205257777125,0.895680075520012
63,11,Lübeck,01062,Stormarn,4534171.928165264427662,1.109635619598676
64,11,Lübeck,13074,Nordwestmecklenburg,2635089.795277229975909,0.644878391028233
65,12,Wismar - Nordwestmecklenburg - Parchim,01003,Lübeck,3759141.447065784595907,0.085896852381681
66,12,Wismar - Nordwestmecklenburg - Parchim,01053,Herzogtum Lauenburg,1221806.402514262357727,0.027918429160914
67,12,Wismar - Nordwestmecklenburg - Parchim,12068,Ostprignitz-Ruppin,24148.529989801216288,0.000551796931554
68,12,Wismar - Nordwestmecklenburg - Parchim,12070,Prignitz,6740392.584521817043424,0.154018813864844
69,12,Wismar - Nordwestmecklenburg - Parchim,13004,Schwerin,6042159.539531590417027,0.138064101429016
70,12,Wismar - Nordwestmecklenburg - Parchim,13071,Mecklenburgische Seenplatte,2108644.424601554870605,0.048182788920282
71,12,Wismar - Nordwestmecklenburg - Parchim,13072,Rostock,10022360.236286392435431,0.229012185323404
72,12,Wismar - Nordwestmecklenburg - Parchim,13074,Nordwestmecklenburg,2100606584.727745294570923,47.999123273529797
73,12,Wismar - Nordwestmecklenburg - Parchim,13076,Ludwigslust-Parchim,2232851802.510059356689453,51.020943045408117
74,13,Schwerin - Ludwigslust,01053,Herzogtum Lauenburg,2212892.570510101970285,0.083676123094303
75,13,Schwerin - Ludwigslust,03354,Lüchow-Dannenberg,685528.753558502881788,0.025921903815793
76,13,Schwerin - Ludwigslust,03355,Lüneburg,5379196.321644640527666,0.203403590195345
77,13,Schwerin - Ludwigslust,12070,Prignitz,3111727.922138219233602,0.117663790876571
78,13,Schwerin - Ludwigslust,13004,Schwerin,124037159.753199696540833,4.690218036831313
79,13,Schwerin - Ludwigslust,13074,Nordwestmecklenburg,3009994.992079923860729,0.113816962841742
80,13,Schwerin - Ludwigslust,13076,Ludwigslust-Parchim,2506156114.092350482940674,94.765299631329199
81,14,Rostock,13003,Rostock,148294839.574726313352585,24.441071295779665
82,14,Rostock,13072,Rostock,454786141.263593137264252,74.955140278869109
83,14,Rostock,13073,Vorpommern-Rügen,3434026.358655270654708,0.565975750094708
84,15,Stralsund - Nordvorpommern - Rügen,13071,Mecklenburgische Seenplatte,1055614.390898149693385,0.033769267511411
85,15,Stralsund - Nordvorpommern - Rügen,13072,Rostock,3989690.925360999070108,0.127630829314230
86,15,Stralsund - Nordvorpommern - Rügen,13073,Vorpommern-Rügen,3034232600.434370517730713,97.065569832497573
87,15,Stralsund - Nordvorpommern - Rügen,13075,Vorpommern-Greifswald,2697431.509406282100827,0.086291250877462
88,16,Greifswald - Demmin - Ostvorpommern,13071,Mecklenburgische Seenplatte,1589113259.808878183364868,40.843133039271493
89,16,Greifswald - Demmin - Ostvorpommern,13072,Rostock,5060751.045626509003341,0.130070608220848
90,16,Greifswald - Demmin - Ostvorpommern,13073,Vorpommern-Rügen,5690204.851211955770850,0.146248728543558
91,16,Greifswald - Demmin - Ostvorpommern,13075,Vorpommern-Greifswald,2268890122.709504604339600,58.314648475375833
92,17,Bad Doberan - Güstrow - Müritz,12068,Ostprignitz-Ruppin,3553475.843250908423215,0.075604868975291
93,17,Bad Doberan - Güstrow - Müritz,13003,Rostock,1215147.016311851795763,0.025853849866030
94,17,Bad Doberan - Güstrow - Müritz,13071,Mecklenburgische Seenplatte,1715938936.812392473220825,36.508856176327207
95,17,Bad Doberan - Güstrow - Müritz,13072,Rostock,2954204153.850796222686768,62.854576147565510
96,17,Bad Doberan - Güstrow - Müritz,13073,Vorpommern-Rügen,698422.758626675000414,0.014859862141914
97,17,Bad Doberan - Güstrow - Müritz,13074,Nordwestmecklenburg,5495029.456153321079910,0.116913973915680
98,17,Bad Doberan - Güstrow - Müritz,13076,Ludwigslust-Parchim,7501376.236855876632035,0.159601638660078
99,18,Neubrandenburg - Mecklenburg-Strelitz - Uecker-Randow,12065,Oberhavel,2021394.383437374839559,0.054773496124825
100,18,Neubrandenburg - Mecklenburg-Strelitz - Uecker-Randow,12068,Ostprignitz-Ruppin,970197.176450749044307,0.026289323706478
101,18,Neubrandenburg - Mecklenburg-Strelitz - Uecker-Randow,12073,Uckermark,15915510.811230828985572,0.431260805356129
102,18,Neubrandenburg - Mecklenburg-Strelitz - Uecker-Randow,13071,Mecklenburgische Seenplatte,2182142026.094581604003906,59.129256907728866
103,18,Neubrandenburg - Mecklenburg-Strelitz - Uecker-Randow,13075,Vorpommern-Greifswald,1485467970.279115200042725,40.251558419428605
104,19,Hamburg-Mitte,01062,Stormarn,55270.747360069181013,0.044198812253245
105,19,Hamburg-Mitte,02000,Hamburg,124733777.923528298735619,99.746884118722704
106,19,Hamburg-Mitte,03359,Stade,261251.191029760811944,0.208916884514635
107,20,Hamburg-Altona,01056,Pinneberg,1175014.862170369597152,1.658185170174707
108,20,Hamburg-Altona,02000,Hamburg,69665796.447340711951256,98.312620764656074
109,20,Hamburg-Altona,03359,Stade,20686.909538125742984,0.029193440625513
110,21,Hamburg-Eimsbüttel,01056,Pinneberg,289662.407202357135247,0.495128583111417
111,21,Hamburg-Eimsbüttel,01060,Segeberg,76389.080681516774348,0.130574131618676
112,21,Hamburg-Eimsbüttel,02000,Hamburg,58136409.785462126135826,99.374297418413320
113,22,Hamburg-Nord,01060,Segeberg,1502849.714923293096945,1.236677673681070
114,22,Hamburg-Nord,01062,Stormarn,1562567.374794617062435,1.285818646297294
115,22,Hamburg-Nord,02000,Hamburg,118457737.070913776755333,97.477503742188020
116,23,Hamburg-Wandsbek,01062,Stormarn,2086875.150050450349227,2.350172595971224
117,23,Hamburg-Wandsbek,02000,Hamburg,86709801.242815956473351,97.649827627709840
118,24,Hamburg-Bergedorf - Harburg,01053,Herzogtum Lauenburg,1266480.320357801625505,0.441399852305281
119,24,Hamburg-Bergedorf - Harburg,01062,Stormarn,1127832.227145664859563,0.393077547661056
120,24,Hamburg-Bergedorf - Harburg,02000,Hamburg,277340818.009491145610809,96.660164504593396
121,24,Hamburg-Bergedorf - Harburg,03353,Harburg,6412857.427093096077442,2.235040115249495
122,24,Hamburg-Bergedorf - Harburg,03359,Stade,775606.338475000346079,0.270318075809646
123,25,Aurich - Emden,03402,Emden,109936530.003727987408638,7.891132432814190
124,25,Aurich - Emden,03452,Aurich,1257691722.899539232254028,90.275834108261961
125,25,Aurich - Emden,03457,Leer,4176614.169110027141869,0.299793121795802
126,25,Aurich - Emden,03462,Wittmund,9210676.648776257410645,0.661133012192198
127,26,Unterems,03402,Emden,1562.260684035454233,0.000060342936320
128,26,Unterems,03451,Ammerland,1329551.289713729405776,0.051354443998192
129,26,Unterems,03452,Aurich,7342133.401030705310404,0.283592804194615
130,26,Unterems,03453,Cloppenburg,2997865.035059684421867,0.115793721722656
131,26,Unterems,03454,Emsland,1506114158.761790037155151,58.174254592065708
132,26,Unterems,03456,Grafschaft Bentheim,408626.325705655966885,0.015783353317762
133,26,Unterems,03457,Leer,1053408847.237235307693481,40.688333027221582
134,26,Unterems,03462,Wittmund,79118.482241025791154,0.003055982643846
135,27,Friesland - Wilhelmshaven,03405,Wilhelmshaven,101646115.932226672768593,7.433375143479365
136,27,Friesland - Wilhelmshaven,03451,Ammerland,1849679.594057636102661,0.135266972001533
137,27,Friesland - Wilhelmshaven,03452,Aurich,6314307.825943568721414,0.461765001162873
138,27,Friesland - Wilhelmshaven,03455,Friesland,610682812.615130424499512,44.659202156529815
139,27,Friesland - Wilhelmshaven,03457,Leer,438155.781944304588251,0.032042309424279
140,27,Friesland - Wilhelmshaven,03461,Wesermarsch,235296.515141077310545,0.017207221849610
141,27,Friesland - Wilhelmshaven,03462,Wittmund,640570125.798394083976746,46.844859806941017
142,28,Oldenburg - Ammerland,03403,Oldenburg (Oldb),102617667.774804875254631,12.330826841504738
143,28,Oldenburg - Ammerland,03451,Ammerland,720516377.235183000564575,86.579269211736303
144,28,Oldenburg - Ammerland,03453,Cloppenburg,3346427.506441927514970,0.402116117179144
145,28,Oldenburg - Ammerland,03455,Friesland,1587728.110083384905010,0.190785863890337
146,28,Oldenburg - Ammerland,03457,Leer,1138343.922037971438840,0.136786599160812
147,28,Oldenburg - Ammerland,03458,Oldenburg,1586701.383342959219590,0.190662489524848
148,28,Oldenburg - Ammerland,03461,Wesermarsch,1411025.915763372555375,0.169552832503817
149,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03251,Diepholz,2165832.345605783630162,0.110316518694699
150,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03352,Cuxhaven,957808.519380696816370,0.048785909790561
151,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03356,Osterholz,1019461.361123661627062,0.051926192962764
152,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03401,Delmenhorst,61298808.575602822005749,3.122250517641926
153,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03403,Oldenburg (Oldb),1013538.227938063791953,0.051624498589178
154,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03451,Ammerland,4425055.082267994061112,0.225389870411024
155,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03453,Cloppenburg,4308182.057579914107919,0.219436951091545
156,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03455,Friesland,1168924.114050383912399,0.059539067805480
157,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03458,Oldenburg,1056377776.866868376731873,53.806528010737452
158,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03460,Vechta,1438848.387961222790182,0.073287641774953
159,29,Delmenhorst - Wesermarsch - Oldenburg-Land,03461,Wesermarsch,821359418.813918828964233,41.835884418518809
160,29,Delmenhorst - Wesermarsch - Oldenburg-Land,04011,Bremen,3446430.315266152378172,0.175543686507136
161,29,Delmenhorst - Wesermarsch - Oldenburg-Land,04012,Bremerhaven,1366936.945164286065847,0.069624837477212
162,30,Cuxhaven - Osterholz,03352,Cuxhaven,1336600209.428319692611694,66.064886637514547
163,30,Cuxhaven - Osterholz,03356,Osterholz,646946169.734179496765137,31.976970422848737
164,30,Cuxhaven - Osterholz,03357,Rotenburg (Wümme),5162501.336107445880771,0.255169842956879
165,30,Cuxhaven - Osterholz,03361,Verden,1121805.867330739041790,0.055448126471716
166,30,Cuxhaven - Osterholz,03461,Wesermarsch,381794.152812287618872,0.018871153278659
167,30,Cuxhaven - Osterholz,04011,Bremen,15164926.763434635475278,0.749565322843269
168,30,Cuxhaven - Osterholz,04012,Bremerhaven,14604018.574323991313577,0.721840999843576
169,31,Stade - Cuxhaven,01051,Dithmarschen,495568.865994562860578,0.024614320884788
170,31,Stade - Cuxhaven,01056,Pinneberg,514646.253357712586876,0.025561872206959
171,31,Stade - Cuxhaven,01061,Steinburg,994774.879024309106171,0.049409294571583
172,31,Stade - Cuxhaven,02000,Hamburg,278294.157126891368534,0.013822542443492
173,31,Stade - Cuxhaven,03352,Cuxhaven,707036581.786984562873840,35.117672831326423
174,31,Stade - Cuxhaven,03353,Harburg,2410244.050562440417707,0.119713978302757
175,31,Stade - Cuxhaven,03357,Rotenburg (Wümme),5939072.272413171827793,0.294986712649396
176,31,Stade - Cuxhaven,03359,Stade,1259199370.665669918060303,62.542947094315615
177,32,Mittelems,03453,Cloppenburg,366761.783621511131059,0.015556349859290
178,32,Mittelems,03454,Emsland,1366045976.858987569808960,57.941394357007958
179,32,Mittelems,03456,Grafschaft Bentheim,975487215.254479289054871,41.375686021374506
180,32,Mittelems,03459,Osnabrück,893904.196482121129520,0.037915309179305
181,32,Mittelems,05554,Borken,929.888930045926145,0.000039441616254
182,32,Mittelems,05566,Steinfurt,5904218.086796894669533,0.250429805681564
183,33,Cloppenburg - Vechta,03251,Diepholz,3231167.802256053779274,0.144623426786212
184,33,Cloppenburg - Vechta,03451,Ammerland,1369204.156896459870040,0.061284033903170
185,33,Cloppenburg - Vechta,03453,Cloppenburg,1408324636.020475625991821,63.035022429511400
186,33,Cloppenburg - Vechta,03454,Emsland,4595117.621650010347366,0.205672282468501
187,33,Cloppenburg - Vechta,03457,Leer,1535368.424367929110304,0.068721359118643
188,33,Cloppenburg - Vechta,03458,Oldenburg,3147376.592244707047939,0.140873026724060
189,33,Cloppenburg - Vechta,03459,Osnabrück,5496170.491492116823792,0.246002392734247
190,33,Cloppenburg - Vechta,03460,Vechta,806494875.489865660667419,36.097801079047912
191,34,Diepholz - Nienburg I,03251,Diepholz,1970817752.173693656921387,79.444946919795527
192,34,Diepholz - Nienburg I,03256,Nienburg (Weser),491852515.119657635688782,19.826895162148571
193,34,Diepholz - Nienburg I,03358,Heidekreis,2782.700710194817930,0.000112172477628
194,34,Diepholz - Nienburg I,03361,Verden,4581670.323956483043730,0.184690114186999
195,34,Diepholz - Nienburg I,03401,Delmenhorst,837513.933525827946141,0.033760732021093
196,34,Diepholz - Nienburg I,03458,Oldenburg,3128832.716828715987504,0.126125284205107
197,34,Diepholz - Nienburg I,03459,Osnabrück,115950.976700585189974,0.004674059374144
198,34,Diepholz - Nienburg I,03460,Vechta,1903294.245366431074217,0.076723030391377
199,34,Diepholz - Nienburg I,04011,Bremen,513924.991584296512883,0.020716651061286
200,34,Diepholz - Nienburg I,05770,Minden-Lübbecke,6979690.144704215228558,0.281355854670512
201,35,Rotenburg - Verden,03251,Diepholz,2992512.983714114408940,0.104088962034791
202,35,Rotenburg - Verden,03256,Nienburg (Weser),8148465.601735479198396,0.283429121703644
203,35,Rotenburg - Verden,03352,Cuxhaven,5566630.107758449390531,0.193624807344711
204,35,Rotenburg - Verden,03353,Harburg,1342640.980412735603750,0.046701253026171
205,35,Rotenburg - Verden,03356,Osterholz,1614074.405851290095598,0.056142556595849
206,35,Rotenburg - Verden,03357,Rotenburg (Wümme),2056923817.470143318176270,71.546244347242705
207,35,Rotenburg - Verden,03358,Heidekreis,13726261.803481699898839,0.477442320724346
208,35,Rotenburg - Verden,03359,Stade,3739430.486516346223652,0.130069089110399
209,35,Rotenburg - Verden,03361,Verden,779683670.533203959465027,27.119836880557386
210,35,Rotenburg - Verden,04011,Bremen,1219576.472776498179883,0.042420684509713
211,36,Soltau-Fallingbostel - Winsen L.,02000,Hamburg,4872976.099773555062711,0.205728578628556
212,36,Soltau-Fallingbostel - Winsen L.,03241,Region Hannover,1114526.585096737602726,0.047053374673097
213,36,Soltau-Fallingbostel - Winsen L.,03256,Nienburg (Weser),2496124.524168389849365,0.105382037572667
214,36,Soltau-Fallingbostel - Winsen L.,03351,Celle,3983046.833771292585880,0.168157312275925
215,36,Soltau-Fallingbostel - Winsen L.,03353,Harburg,804718553.633404493331909,33.973818226344463
216,36,Soltau-Fallingbostel - Winsen L.,03355,Lüneburg,2386452.509532354772091,0.100751875793821
217,36,Soltau-Fallingbostel - Winsen L.,03357,Rotenburg (Wümme),4165195.414483835455030,0.175847308664567
218,36,Soltau-Fallingbostel - Winsen L.,03358,Heidekreis,1541218444.145978689193726,65.067563102761994
219,36,Soltau-Fallingbostel - Winsen L.,03359,Stade,2227927.703774284571409,0.094059234110745
220,36,Soltau-Fallingbostel - Winsen L.,03361,Verden,1460005.979129128158092,0.061638914028203
221,37,Lüchow-Dannenberg - Lüneburg,01053,Herzogtum Lauenburg,991922.007047885679640,0.029975056169222
222,37,Lüchow-Dannenberg - Lüneburg,02000,Hamburg,193441.622663589863805,0.005845644580529
223,37,Lüchow-Dannenberg - Lüneburg,03351,Celle,5376531.672123841941357,0.162474305159494
224,37,Lüchow-Dannenberg - Lüneburg,03353,Harburg,433008292.361037611961365,13.085149631763937
225,37,Lüchow-Dannenberg - Lüneburg,03354,Lüchow-Dannenberg,1214937217.429382801055908,36.714389917519441
226,37,Lüchow-Dannenberg - Lüneburg,03355,Lüneburg,1312233223.945827484130859,39.654594126771016
227,37,Lüchow-Dannenberg - Lüneburg,03358,Heidekreis,306756188.003177821636200,9.269916284061145
228,37,Lüchow-Dannenberg - Lüneburg,03360,Uelzen,19073758.563638061285019,0.576393083569964
229,37,Lüchow-Dannenberg - Lüneburg,12070,Prignitz,4710611.772497323341668,0.142350760915410
230,37,Lüchow-Dannenberg - Lüneburg,13076,Ludwigslust-Parchim,7175904.497706533409655,0.216849851959525
231,37,Lüchow-Dannenberg - Lüneburg,15081,Altmarkkreis Salzwedel,2868284.137270567473024,0.086677155575826
232,37,Lüchow-Dannenberg - Lüneburg,15090,Stendal,1832749.202054615132511,0.055384153073874
233,38,Osnabrück-Land,03251,Diepholz,221650.006949386821361,0.011574319746094
234,38,Osnabrück-Land,03404,Osnabrück,769187.705621623317711,0.040166136568910
235,38,Osnabrück-Land,03453,Cloppenburg,811960.642800300731324,0.042399692336398
236,38,Osnabrück-Land,03454,Emsland,981137.126608154154383,0.051233902377994
237,38,Osnabrück-Land,03459,Osnabrück,1898088515.880559444427490,99.116096099229424
238,38,Osnabrück-Land,03460,Vechta,3386434.089050183072686,0.176835866080929
239,38,Osnabrück-Land,05566,Steinfurt,2682526.224105383735150,0.140078571042713
240,38,Osnabrück-Land,05570,Warendorf,1783539.412695590406656,0.093134467832491
241,38,Osnabrück-Land,05754,Gütersloh,1743773.897348377620801,0.091057956327568
242,38,Osnabrück-Land,05758,Herford,2235349.608922799583524,0.116727499692279
243,38,Osnabrück-Land,05770,Minden-Lübbecke,2311336.907681741286069,0.120695472915392
244,39,Stadt Osnabrück,03404,Osnabrück,118973167.022839382290840,36.911146410727994
245,39,Stadt Osnabrück,03459,Osnabrück,201024535.064835280179977,62.367391165624987
246,39,Stadt Osnabrück,05566,Steinfurt,2325440.692761602811515,0.721462528298591
247,40,Nienburg II - Schaumburg,03241,Region Hannover,5881286.583880605176091,0.375230437409699
248,40,Nienburg II - Schaumburg,03251,Diepholz,4019569.220427523367107,0.256451491568771
249,40,Nienburg II - Schaumburg,03252,Hameln-Pyrmont,5421352.911730005405843,0.345886328681257
250,40,Nienburg II - Schaumburg,03256,Nienburg (Weser),887555587.917196512222290,56.626703482258463
251,40,Nienburg II - Schaumburg,03257,Schaumburg,656088429.987879991531372,41.858927473205476
252,40,Nienburg II - Schaumburg,03358,Heidekreis,3711430.323113504797220,0.236792001834164
253,40,Nienburg II - Schaumburg,05766,Lippe,1407199.440329936798662,0.089780365909203
254,40,Nienburg II - Schaumburg,05770,Minden-Lübbecke,3295078.144603051245213,0.210228424659206
255,41,Stadt Hannover I,03241,Region Hannover,115856335.573490187525749,99.999999999999588
256,42,Stadt Hannover II,03241,Region Hannover,97697270.919348224997520,99.999999999992482
257,43,Hannover-Land I,03241,Region Hannover,1114076967.290078639984131,98.667863102975815
258,43,Hannover-Land I,03256,Nienburg (Weser),2790342.388912197202444,0.247125763230983
259,43,Hannover-Land I,03257,Schaumburg,5199526.565222492441535,0.460494373728561
260,43,Hannover-Land I,03351,Celle,4313119.927880750037730,0.381990059112359
261,43,Hannover-Land I,03358,Heidekreis,2738413.596127703320235,0.242526706641539
262,44,Celle - Uelzen,03151,Gifhorn,8741641.676466915756464,0.290412876880862
263,44,Celle - Uelzen,03241,Region Hannover,9277506.836019812151790,0.308215270111520
264,44,Celle - Uelzen,03351,Celle,1530049957.665657758712769,50.830979628613015
265,44,Celle - Uelzen,03354,Lüchow-Dannenberg,4696512.218620888888836,0.156026485092336
266,44,Celle - Uelzen,03355,Lüneburg,6343124.601387195289135,0.210729875700779
267,44,Celle - Uelzen,03358,Heidekreis,12214909.392419382929802,0.405801004980714
268,44,Celle - Uelzen,03360,Uelzen,1438207448.499226331710815,47.779808201764922
269,44,Celle - Uelzen,15081,Altmarkkreis Salzwedel,542616.703827952500433,0.018026691533984
270,45,Gifhorn - Peine,03101,Braunschweig,3827671.768007218837738,0.210089264045443
271,45,Gifhorn - Peine,03102,Salzgitter,3238111.972977775614709,0.177730119647594
272,45,Gifhorn - Peine,03103,Wolfsburg,949704.814971533254720,0.052126409402565
273,45,Gifhorn - Peine,03151,Gifhorn,1269628040.013884305953979,69.686022392887779
274,45,Gifhorn - Peine,03154,Helmstedt,1340149.306721455883235,0.073556720279258
275,45,Gifhorn - Peine,03157,Peine,524029931.870742917060852,28.762409474265155
276,45,Gifhorn - Peine,03241,Region Hannover,7500215.184975494630635,0.411664004621356
277,45,Gifhorn - Peine,03254,Hildesheim,2319715.803655963856727,0.127322146600462
278,45,Gifhorn - Peine,03351,Celle,3765955.411993150133640,0.206701840932799
279,45,Gifhorn - Peine,03360,Uelzen,3031420.827066673897207,0.166385471161242
280,45,Gifhorn - Peine,15081,Altmarkkreis Salzwedel,2295483.320801381021738,0.125992099303443
281,46,Hameln-Pyrmont - Holzminden,03155,Northeim,128024442.840914949774742,7.922418778106831
282,46,Hameln-Pyrmont - Holzminden,03159,Göttingen,137046.424832171091111,0.008480717786930
283,46,Hameln-Pyrmont - Holzminden,03241,Region Hannover,3451914.917080040089786,0.213611674088552
284,46,Hameln-Pyrmont - Holzminden,03252,Hameln-Pyrmont,782897975.398584961891174,48.447354926955775
285,46,Hameln-Pyrmont - Holzminden,03254,Hildesheim,2850719.657624070998281,0.176408461115064
286,46,Hameln-Pyrmont - Holzminden,03255,Holzminden,686393219.152523159980774,42.475439907489807
287,46,Hameln-Pyrmont - Holzminden,03257,Schaumburg,2939704.027775963302702,0.181914999002718
288,46,Hameln-Pyrmont - Holzminden,05762,Höxter,3570922.117269778158516,0.220976087138056
289,46,Hameln-Pyrmont - Holzminden,05766,Lippe,3334873.980061842128634,0.206368937493382
290,46,Hameln-Pyrmont - Holzminden,06633,Kassel,2375897.669067605398595,0.147025488965970
291,47,Hannover-Land II,03151,Gifhorn,610396.206517848302610,0.064241764197562
292,47,Hannover-Land II,03157,Peine,3766347.230804135557264,0.396393011791080
293,47,Hannover-Land II,03241,Region Hannover,935660986.024586558341980,98.474583870619625
294,47,Hannover-Land II,03252,Hameln-Pyrmont,756258.255205702502280,0.079593162579663
295,47,Hannover-Land II,03254,Hildesheim,6701812.888811652548611,0.705339054702384
296,47,Hannover-Land II,03257,Schaumburg,493519.759916941344272,0.051940984732340
297,47,Hannover-Land II,03351,Celle,2165480.030422238167375,0.227908129184691
