OID_,WKR_NR,WKR_NAME,AGS,GEN,AREA,PERCENTAGE
62,11,Lübeck,01055,Ostholstein,1668340.578132906462997,0.412034669236910
63,11,Lübeck,01062,Stormarn,897944.831578509416431,0.221767909095939
64,11,Lübeck,13074,Nordwestmecklenburg,1031816.738676629727706,0.254830622839328
65,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,01003,Lübeck,283455.876334288681392,0.007767652964232
66,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,01053,Herzogtum Lauenburg,1125107.073724425164983,0.030831752050142
67,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,03355,Lüneburg,1331568.023729442153126,0.036489482738404
68,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,12070,Prignitz,1193011.705604541348293,0.032692569408843
69,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13004,Schwerin,129421902.016519427299500,3.546599329094990
70,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13074,Nordwestmecklenburg,995829791.497518062591553,27.289115794072483
71,12,Schwerin – Ludwigslust-Parchim I – Nordwestmecklenburg I,13076,Ludwigslust-Parchim,2519997647.497503757476807,69.056487554902617
72,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,12068,Ostprignitz-Ruppin,731.840890701609055,0.000018675006989
73,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,12070,Prignitz,758697.291354045504704,0.019360324625707
74,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13003,Rostock,54.403768936817492,0.000001388267283
75,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13004,Schwerin,657417.259713707608171,0.016775875843559
76,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13071,Mecklenburgische Seenplatte,217553.182263214112027,0.005551489744288
77,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13072,Rostock,552850059.718857049942017,14.107545588302100
78,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13074,Nordwestmecklenburg,1122883670.400135278701782,28.653578474036252
79,13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,13076,Ludwigslust-Parchim,2236815933.363084793090820,57.078736264598604
80,14,Rostock – Landkreis Rostock II,13003,Rostock,169065774.138267219066620,17.201527454767213
81,14,Rostock – Landkreis Rostock II,13072,Rostock,811701299.867566466331482,82.586213950809523
82,14,Rostock – Landkreis Rostock II,13073,Vorpommern-Rügen,1283373.330083009786904,0.130576290113483
83,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13071,Mecklenburgische Seenplatte,286779.534922659397125,0.008346151434817
84,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13072,Rostock,1526120.710124059114605,0.044414726308627
85,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13073,Vorpommern-Rügen,3139416873.512802600860596,91.366521848997706
86,15,Vorpommern-Rügen – Vorpommern-Greifswald I,13075,Vorpommern-Greifswald,257184289.822894662618637,7.484840332475406
87,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,12073,Uckermark,3476535.688745589461178,0.071995824420423
88,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13071,Mecklenburgische Seenplatte,1284257196.685351133346558,26.595773471431094
89,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13073,Vorpommern-Rügen,471659.968426744861063,0.009767639775114
90,16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,13075,Vorpommern-Greifswald,3532844140.565276622772217,73.161920147189250
91,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,12065,Oberhavel,402075.568308274378069,0.006399940828306
92,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,12068,Ostprignitz-Ruppin,1079636.165905690984800,0.017184848129338
93,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,12073,Uckermark,117760.266984981382848,0.001874420631426
94,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13071,Mecklenburgische Seenplatte,4212324284.494177818298340,67.048655266036690
95,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13072,Rostock,2063825484.120446920394897,32.850444094113612
96,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13073,Vorpommern-Rügen,573753.107539526419714,0.009132576629212
97,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13074,Nordwestmecklenburg,608121.739570150268264,0.009679631035605
98,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13075,Vorpommern-Greifswald,968196.904194102622569,0.015411040573945
99,17,Mecklenburgische Seenplatte II – Landkreis Rostock III,13076,Ludwigslust-Parchim,2589527.761386311147362,0.041218183228234
100,18,Hamburg-Mitte,01062,Stormarn,170437.843858847394586,0.152807955699436
101,18,Hamburg-Mitte,02000,Hamburg,111350319.580183878540993,99.832374760727404
102,18,Hamburg-Mitte,03359,Stade,16526.890380912409455,0.014817368466990
103,19,Hamburg-Altona,01056,Pinneberg,399628.643092189333402,0.511839108521383
104,19,Hamburg-Altona,02000,Hamburg,77656748.778778791427612,99.461742176548213
105,19,Hamburg-Altona,03359,Stade,20626.290461341730406,0.026417881461517
106,20,Hamburg-Eimsbüttel,01056,Pinneberg,45572.650657824269729,0.092729355788977
107,20,Hamburg-Eimsbüttel,01060,Segeberg,2796.773340320190073,0.005690759400477
108,20,Hamburg-Eimsbüttel,02000,Hamburg,49097502.620788373053074,99.901579635057615
109,21,Hamburg-Nord,01060,Segeberg,294931.540139043936506,0.256388841299664
110,21,Hamburg-Nord,01062,Stormarn,625831.392612454481423,0.544045528413868
111,21,Hamburg-Nord,02000,Hamburg,114112144.892040133476257,99.199565408624707
112,22,Hamburg-Wandsbek,01062,Stormarn,286947.407017716614064,0.371356940110091
113,22,Hamburg-Wandsbek,02000,Hamburg,76983025.426780194044113,99.628642962929177
114,23,Hamburg-Bergedorf – Harburg,01053,Herzogtum Lauenburg,97688.857101300527574,0.030930923398696
115,23,Hamburg-Bergedorf – Harburg,01062,Stormarn,139603.022432584897615,0.044202077096787
116,23,Hamburg-Bergedorf – Harburg,02000,Hamburg,314044181.779838383197784,99.434846702787979
117,23,Hamburg-Bergedorf – Harburg,03353,Harburg,1402422.097651505144313,0.444044610227300
118,23,Hamburg-Bergedorf – Harburg,03359,Stade,145204.868911558471154,0.045975772577253
119,24,Aurich – Emden,03402,Emden,110640409.389450341463089,7.957904498305532
120,24,Aurich – Emden,03452,Aurich,1272468360.305432319641113,91.523357011291068
121,24,Aurich – Emden,03457,Leer,847387.463889304432087,0.060949056026680
122,24,Aurich – Emden,03462,Wittmund,1354957.104816632112488,0.097456429336563
123,25,Unterems,03402,Emden,22940.432912079595553,0.000889840947653
124,25,Unterems,03451,Ammerland,351659.048852129315492,0.013640571757324
125,25,Unterems,03452,Aurich,1080327.189053434412926,0.041905023038006
126,25,Unterems,03453,Cloppenburg,697673.154304262716323,0.027062180698918
127,25,Unterems,03454,Emsland,1511333398.751996040344238,58.623407366337986
128,25,Unterems,03455,Friesland,1634.690801198596091,0.000063408341823
129,25,Unterems,03456,Grafschaft Bentheim,226825.107798497250769,0.008798363555232
130,25,Unterems,03457,Leer,1061097480.234634041786194,41.159118094363869
131,25,Unterems,03462,Wittmund,77776.370235314170714,0.003016882866180
132,26,Friesland – Wilhelmshaven – Wittmund,03405,Wilhelmshaven,103761572.166988551616669,7.495662046672066
133,26,Friesland – Wilhelmshaven – Wittmund,03451,Ammerland,472335.563823542033788,0.034121184607224
134,26,Friesland – Wilhelmshaven – Wittmund,03452,Aurich,1436385.489589598728344,0.103763464391036
135,26,Friesland – Wilhelmshaven – Wittmund,03455,Friesland,616161147.704690217971802,44.511042315849970
136,26,Friesland – Wilhelmshaven – Wittmund,03457,Leer,149238.722756584582385,0.010780899004306
137,26,Friesland – Wilhelmshaven – Wittmund,03461,Wesermarsch,167942.011016618838767,0.012132011222740
138,26,Friesland – Wilhelmshaven – Wittmund,03462,Wittmund,654312488.006471157073975,47.267067957688788
139,27,Oldenburg – Ammerland,03403,Oldenburg (Oldb),102842860.345573753118515,12.346229894304450
140,27,Oldenburg – Ammerland,03451,Ammerland,727514284.036911487579346,87.337697258987163
141,27,Oldenburg – Ammerland,03453,Cloppenburg,816202.776557881850749,0.097984702933118
142,27,Oldenburg – Ammerland,03455,Friesland,346938.523821241164114,0.041649782589619
143,27,Oldenburg – Ammerland,03457,Leer,404974.561345269205049,0.048616977580291
144,27,Oldenburg – Ammerland,03458,Oldenburg,457443.003624884004239,0.054915785765939
145,27,Oldenburg – Ammerland,03461,Wesermarsch,607296.315385925816372,0.072905594987580
146,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03251,Diepholz,963851.111073415610008,0.049303539027317
147,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03352,Cuxhaven,95491.217666443815688,0.004884628883957
148,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03356,Osterholz,114017.878138580388622,0.005832316672185
149,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03401,Delmenhorst,62087615.230876229703426,3.175946082833732
150,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03403,Oldenburg (Oldb),788345.707172169117257,0.040325972439140
151,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03451,Ammerland,571173.469255140866153,0.029217036852743
152,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03453,Cloppenburg,491448.534348683955614,0.025138895120631
153,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03455,Friesland,62685.153942512071808,0.003206511771716
154,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03458,Oldenburg,1061969360.643859744071960,54.322547556135369
155,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03460,Vechta,647016.583322461578064,0.033096613160132
156,28,Delmenhorst – Wesermarsch – Oldenburg-Land,03461,Wesermarsch,825247681.264111280441284,42.213606222952130
157,28,Delmenhorst – Wesermarsch – Oldenburg-Land,04011,Bremen,415296.650190765445586,0.021243524404709
158,28,Delmenhorst – Wesermarsch – Oldenburg-Land,04012,Bremerhaven,119765.517692882684059,0.006126323669557
159,29,Cuxhaven – Stade II,01051,Dithmarschen,19495.388219666347140,0.000742777900523
160,29,Cuxhaven – Stade II,01056,Pinneberg,2895.023123783261781,0.000110300916997
161,29,Cuxhaven – Stade II,01061,Steinburg,44988.808998532746045,0.001714081952020
162,29,Cuxhaven – Stade II,03352,Cuxhaven,2052189808.148228406906128,78.188811630492978
163,29,Cuxhaven – Stade II,03356,Osterholz,1013723.793427918339148,0.038623064209253
164,29,Cuxhaven – Stade II,03357,Rotenburg (Wümme),1168632.803480237023905,0.044525126171921
165,29,Cuxhaven – Stade II,03359,Stade,516764449.615372836589813,19.688821203517701
166,29,Cuxhaven – Stade II,03461,Wesermarsch,58223.826537104781892,0.002218338570556
167,29,Cuxhaven – Stade II,04012,Bremerhaven,15438135.399981593713164,0.588195816937816
168,30,Stade I – Rotenburg II,01056,Pinneberg,10444.712227620833801,0.000529966067626
169,30,Stade I – Rotenburg II,02000,Hamburg,135053.856225127325160,0.006852650369068
170,30,Stade I – Rotenburg II,03352,Cuxhaven,615423.174659201875329,0.031226652558011
171,30,Stade I – Rotenburg II,03353,Harburg,966828.669950601062737,0.049057013454831
172,30,Stade I – Rotenburg II,03356,Osterholz,482035.070979045762215,0.024458522691438
173,30,Stade I – Rotenburg II,03357,Rotenburg (Wümme),1218433213.306922674179077,61.823460967561758
174,30,Stade I – Rotenburg II,03359,Stade,750070847.053038835525513,38.058693106233022
175,30,Stade I – Rotenburg II,03361,Verden,112753.374770180133055,0.005721121016675
176,31,Mittelems,03453,Cloppenburg,326429.778152246843092,0.013871963716347
177,31,Mittelems,03454,Emsland,1369400161.795148849487305,58.194045485403223
178,31,Mittelems,03456,Grafschaft Bentheim,980660280.098030567169189,41.674150871241139
179,31,Mittelems,03459,Osnabrück,414299.975971852487419,0.017606096683019
180,31,Mittelems,05554,Borken,1024.845156770136100,0.000043551831913
181,31,Mittelems,05566,Steinfurt,986765.442093959893100,0.041933595907688
182,32,Cloppenburg – Vechta,03251,Diepholz,987133.745863140677102,0.044179404264795
183,32,Cloppenburg – Vechta,03451,Ammerland,580415.030410623410717,0.025976611960979
184,32,Cloppenburg – Vechta,03453,Cloppenburg,1417483818.889574289321899,63.439823565925288
185,32,Cloppenburg – Vechta,03454,Emsland,936940.476054552942514,0.041932992603216
186,32,Cloppenburg – Vechta,03457,Leer,1062386.073675079504028,0.047547339994076
187,32,Cloppenburg – Vechta,03458,Oldenburg,732314.518140685278922,0.032774909460346
188,32,Cloppenburg – Vechta,03459,Osnabrück,1172947.280418130569160,0.052495532950881
189,32,Cloppenburg – Vechta,03460,Vechta,811419456.243045449256897,36.315269674360898
190,33,Diepholz – Nienburg I,03251,Diepholz,1985415471.544897079467773,79.795335703583277
191,33,Diepholz – Nienburg I,03256,Nienburg (Weser),498152197.560862421989441,20.021110143216621
192,33,Diepholz – Nienburg I,03358,Heidekreis,65485.967777067395218,0.002631930121195
193,33,Diepholz – Nienburg I,03361,Verden,1220231.205406633671373,0.049042006606126
194,33,Diepholz – Nienburg I,03401,Delmenhorst,203475.561988055647817,0.008177835324149
195,33,Diepholz – Nienburg I,03458,Oldenburg,1081569.369844000786543,0.043469083519461
196,33,Diepholz – Nienburg I,03459,Osnabrück,190981.028298057324719,0.007675670651544
197,33,Diepholz – Nienburg I,03460,Vechta,139592.345018939260626,0.005610320959053
198,33,Diepholz – Nienburg I,04011,Bremen,480538.192263717530295,0.019313190070106
199,33,Diepholz – Nienburg I,05770,Minden-Lübbecke,1185201.502018213504925,0.047634136575124
200,34,Osterholz – Verden,03251,Diepholz,480765.468760400894098,0.033363991225030
201,34,Osterholz – Verden,03256,Nienburg (Weser),862743.859946047188714,0.059872391931363
202,34,Osterholz – Verden,03352,Cuxhaven,740883.005843906546943,0.051415535665413
203,34,Osterholz – Verden,03356,Osterholz,649688476.323226094245911,45.086850099572580
204,34,Osterholz – Verden,03357,Rotenburg (Wümme),1493576.391616428736597,0.103650683881867
205,34,Osterholz – Verden,03358,Heidekreis,927121.585100677330047,0.064340054433590
206,34,Osterholz – Verden,03361,Verden,784740439.510835409164429,54.459138268130715
207,34,Osterholz – Verden,03461,Wesermarsch,62147.134433655141038,0.004312864759716
208,34,Osterholz – Verden,04011,Bremen,1974938.406629540259019,0.137056074011839
209,35,Rotenburg I – Heidekreis,03241,Region Hannover,380704.299026506370865,0.013935926066983
210,35,Rotenburg I – Heidekreis,03256,Nienburg (Weser),389395.518332527077291,0.014254073747454
211,35,Rotenburg I – Heidekreis,03351,Celle,1377745.280313968658447,0.050433253353551
212,35,Rotenburg I – Heidekreis,03353,Harburg,587218.104001022991724,0.021495496907909
213,35,Rotenburg I – Heidekreis,03355,Lüneburg,456177.750203987292480,0.016698680357698
214,35,Rotenburg I – Heidekreis,03357,Rotenburg (Wümme),850777587.608812451362610,31.143261556751519
215,35,Rotenburg I – Heidekreis,03358,Heidekreis,1875645608.411985874176025,68.659215547419237
216,35,Rotenburg I – Heidekreis,03360,Uelzen,515736.572484144184273,0.018878869407455
217,35,Rotenburg I – Heidekreis,03361,Verden,1688990.912802940001711,0.061826600195519
218,36,Harburg,01053,Herzogtum Lauenburg,49717.979358656521072,0.003985977448676
219,36,Harburg,02000,Hamburg,814305.522980027017184,0.065284299418442
220,36,Harburg,03353,Harburg,1243851624.644500970840454,99.721762414472650
221,36,Harburg,03355,Lüneburg,1642984.059110248694196,0.131720908464613
222,36,Harburg,03357,Rotenburg (Wümme),317576.182976935175247,0.025460638584101
223,36,Harburg,03358,Heidekreis,289530.906710519571789,0.023212199685702
224,36,Harburg,03359,Stade,356403.861300554359332,0.028573521532661
225,37,Lüchow-Dannenberg – Lüneburg,01053,Herzogtum Lauenburg,18080.865706287313515,0.000706750459927
226,37,Lüchow-Dannenberg – Lüneburg,03353,Harburg,1402031.273583839181811,0.054803031200683
227,37,Lüchow-Dannenberg – Lüneburg,03354,Lüchow-Dannenberg,1224868146.301442623138428,47.878024194776430
228,37,Lüchow-Dannenberg – Lüneburg,03355,Lüneburg,1322301949.906245231628418,51.686546785935214
229,37,Lüchow-Dannenberg – Lüneburg,03358,Heidekreis,550486.964018825208768,0.021517604373815
230,37,Lüchow-Dannenberg – Lüneburg,03360,Uelzen,1598740.123803429538384,0.062492047458129
231,37,Lüchow-Dannenberg – Lüneburg,12070,Prignitz,3008520.184328682255000,0.117597965634672
232,37,Lüchow-Dannenberg – Lüneburg,13076,Ludwigslust-Parchim,3357310.610389807261527,0.131231593473135
233,37,Lüchow-Dannenberg – Lüneburg,15081,Altmarkkreis Salzwedel,1114895.027404621010646,0.043579360976849
234,37,Lüchow-Dannenberg – Lüneburg,15090,Stendal,89558.416934588094591,0.003500687046020
235,38,Osnabrück-Land,03251,Diepholz,2060.622600348922333,0.000107619020724
236,38,Osnabrück-Land,03404,Osnabrück,260254.887664660374867,0.013592191090329
237,38,Osnabrück-Land,03453,Cloppenburg,340259.806052301195450,0.017770564640386
238,38,Osnabrück-Land,03454,Emsland,98890.777836930821650,0.005164715104843
239,38,Osnabrück-Land,03459,Osnabrück,1910190447.769264459609985,99.762482149636853
240,38,Osnabrück-Land,03460,Vechta,1017386.814781798515469,0.053134510261777
241,38,Osnabrück-Land,05566,Steinfurt,515846.923989799222909,0.026940857968678
242,38,Osnabrück-Land,05570,Warendorf,299446.566024564148393,0.015639033653782
243,38,Osnabrück-Land,05754,Gütersloh,546432.004430347704329,0.028538208403060
244,38,Osnabrück-Land,05758,Herford,926061.693498262553476,0.048364922604954
245,38,Osnabrück-Land,05770,Minden-Lübbecke,541205.354235702077858,0.028265238973569
246,39,Stadt Osnabrück,03404,Osnabrück,119672292.491388693451881,36.820624397687290
247,39,Stadt Osnabrück,03459,Osnabrück,204589589.348135739564896,62.947874301036343
248,39,Stadt Osnabrück,05566,Steinfurt,752412.524590676417574,0.231501364127895
249,40,Nienburg II – Schaumburg,03241,Region Hannover,2341489.000855579972267,0.148517001499956
250,40,Nienburg II – Schaumburg,03251,Diepholz,729481.148607069277205,0.046269853414762
251,40,Nienburg II – Schaumburg,03252,Hameln-Pyrmont,1389869.383084318134934,0.088157250867654
252,40,Nienburg II – Schaumburg,03256,Nienburg (Weser),898272755.908129215240479,56.976042248257308
253,40,Nienburg II – Schaumburg,03257,Schaumburg,671554526.466215252876282,42.595657967234182
254,40,Nienburg II – Schaumburg,03358,Heidekreis,606694.955237518763170,0.038481716354039
255,40,Nienburg II – Schaumburg,05766,Lippe,777007.342971339938231,0.049284365922447
256,40,Nienburg II – Schaumburg,05770,Minden-Lübbecke,907945.328353148652241,0.057589558457729
257,41,Stadt Hannover I,03241,Region Hannover,108706151.496972903609276,100.000000515169972
258,42,Stadt Hannover II,03241,Region Hannover,94584514.100781723856926,99.999999677398733
259,43,Hannover-Land I,03241,Region Hannover,1132780030.115957736968994,99.663846457051648
260,43,Hannover-Land I,03256,Nienburg (Weser),885177.449372910312377,0.077879364974783
261,43,Hannover-Land I,03257,Schaumburg,882736.422387231374159,0.077664599413747
262,43,Hannover-Land I,03351,Celle,1042923.763415160821751,0.091758144617697
263,43,Hannover-Land I,03358,Heidekreis,1009885.722652673604898,0.088851403560956
264,44,Celle – Uelzen,03151,Gifhorn,1099844.095140345394611,0.036542650647945
265,44,Celle – Uelzen,03241,Region Hannover,1436905.137729996349663,0.047741605100498
266,44,Celle – Uelzen,03351,Celle,1545683694.825857877731323,51.355805356247707
267,44,Celle – Uelzen,03354,Lüchow-Dannenberg,403803.305387111904565,0.013416486195131
268,44,Celle – Uelzen,03355,Lüneburg,998687.455465949373320,0.033181690889489
269,44,Celle – Uelzen,03358,Heidekreis,1273615.629158282885328,0.042316262097270
270,44,Celle – Uelzen,03360,Uelzen,1458704051.361137628555298,48.465880558125768
271,44,Celle – Uelzen,15081,Altmarkkreis Salzwedel,153960.672376480506500,0.005115389616615
272,45,Gifhorn – Peine,03101,Braunschweig,1653678.857459341874346,0.090306882640019
273,45,Gifhorn – Peine,03102,Salzgitter,162230.308326537575340,0.008859346147297
274,45,Gifhorn – Peine,03103,Wolfsburg,55108.418598013558949,0.003009453418576
275,45,Gifhorn – Peine,03151,Gifhorn,1291308209.920796394348145,70.517935474226263
276,45,Gifhorn – Peine,03154,Helmstedt,307123.494123829936143,0.016771917482482
277,45,Gifhorn – Peine,03157,Peine,534038068.085317909717560,29.163651045268868
278,45,Gifhorn – Peine,03241,Region Hannover,1017507.437609234824777,0.055565761356287
279,45,Gifhorn – Peine,03254,Hildesheim,814515.221131107071415,0.044480420216659
280,45,Gifhorn – Peine,03351,Celle,1048162.700526377884671,0.057239835628973
281,45,Gifhorn – Peine,03360,Uelzen,475275.151330385298934,0.025954626630985
282,45,Gifhorn – Peine,15081,Altmarkkreis Salzwedel,295741.384700343536679,0.016150344064363
283,45,Gifhorn – Peine,15083,Börde,1371.215878110745962,0.000074881668118
284,46,Hameln-Pyrmont – Holzminden,03155,Northeim,133130983.819709032773972,8.200334520505038
285,46,Hameln-Pyrmont – Holzminden,03159,Göttingen,166915.676967146690004,0.010281336084024
286,46,Hameln-Pyrmont – Holzminden,03241,Region Hannover,723730.389116550330073,0.044578888573738
287,46,Hameln-Pyrmont – Holzminden,03252,Hameln-Pyrmont,793795770.064775347709656,48.894634958217672
288,46,Hameln-Pyrmont – Holzminden,03254,Hildesheim,1101476.112251177895814,0.067846509712849
289,46,Hameln-Pyrmont – Holzminden,03255,Holzminden,691538174.981978893280029,42.595977328849642
290,46,Hameln-Pyrmont – Holzminden,03257,Schaumburg,1032962.953099627397023,0.063626373963982
291,46,Hameln-Pyrmont – Holzminden,05762,Höxter,698406.556479409453459,0.043019042075142
292,46,Hameln-Pyrmont – Holzminden,05766,Lippe,759370.593011801131070,0.046774182155553
